127275940	LOC127275940
127275941	LOC127275941
127275942	LOC127275942
127275943	LOC127275943
127275944	LOC127275944
127275945	LOC127275945
127275946	LOC127275946
127275947	LOC127275947
127275948	LOC127275948
127275949	LOC127275949
127275950	LOC127275950
127275951	LOC127275951
127275952	LOC127275952
127275953	LOC127275953
127275954	LOC127275954
127275955	LOC127275955
127275956	LOC127275956
127275957	LOC127275957
127275958	LOC127275958
127275959	LOC127275959
127275960	LOC127275960
127275961	LOC127275961
127275962	LOC127275962
127275963	LOC127275963
127275964	LOC127275964
127275965	LOC127275965
127275966	LOC127275966
127275967	LOC127275967
127275968	LOC127275968
127275969	LOC127275969
127275970	LOC127275970
127275971	LOC127275971
127275972	LOC127275972
127275973	LOC127275973
127275974	LOC127275974
127275975	LOC127275975
127275976	LOC127275976
127275977	LOC127275977
127275978	LOC127275978
127275979	LOC127275979
127275980	LOC127275980
127275981	LOC127275981
127275982	LOC127275982
127275983	LOC127275983
127275984	LOC127275984
127275985	LOC127275985
127275986	LOC127275986
127275987	LOC127275987
127275988	LOC127275988
127275989	LOC127275989
127275990	LOC127275990
127275991	LOC127275991
127275992	LOC127275992
127275993	LOC127275993
127275994	LOC127275994
127275995	LOC127275995
127275997	LOC127275997
127275998	LOC127275998
127275999	LOC127275999
127276000	LOC127276000
127276001	LOC127276001
127276002	LOC127276002
127276003	LOC127276003
127276004	LOC127276004
127276005	LOC127276005
127276006	LOC127276006
127276007	LOC127276007
127276008	LOC127276008
127276009	LOC127276009
127276010	LOC127276010
127276011	LOC127276011
127276012	LOC127276012
127276013	LOC127276013
127276014	LOC127276014
127276015	LOC127276015
127276016	LOC127276016
127276017	LOC127276017
127276018	LOC127276018
127276019	LOC127276019
127276020	LOC127276020
127276021	LOC127276021
127276022	LOC127276022
127276023	LOC127276023
127276024	LOC127276024
127276025	LOC127276025
127276026	LOC127276026
127276027	LOC127276027
127276028	LOC127276028
127276029	LOC127276029
127276030	LOC127276030
127276031	LOC127276031
127276032	LOC127276032
127276033	LOC127276033
127276034	LOC127276034
127276035	LOC127276035
127276036	LOC127276036
127276037	LOC127276037
127276038	LOC127276038
127276039	LOC127276039
127276040	LOC127276040
127276041	LOC127276041
127276042	LOC127276042
127276043	LOC127276043
127276044	LOC127276044
127276045	LOC127276045
127276046	LOC127276046
127276047	LOC127276047
127276048	LOC127276048
127276049	LOC127276049
127276050	LOC127276050
127276051	LOC127276051
127276052	LOC127276052
127276053	LOC127276053
127276054	LOC127276054
127276055	LOC127276055
127276056	LOC127276056
127276057	LOC127276057
127276058	LOC127276058
127276059	LOC127276059
127276060	LOC127276060
127276061	LOC127276061
127276062	LOC127276062
127276063	LOC127276063
127276064	LOC127276064
127276065	LOC127276065
127276066	LOC127276066
127276067	LOC127276067
127276068	LOC127276068
127276069	LOC127276069
127276070	LOC127276070
127276071	LOC127276071
127276072	LOC127276072
127276073	LOC127276073
127276074	LOC127276074
127276075	LOC127276075
127276076	LOC127276076
127276077	LOC127276077
127276078	LOC127276078
127276079	LOC127276079
127276080	LOC127276080
127276081	LOC127276081
127276082	LOC127276082
127276083	LOC127276083
127276084	LOC127276084
127276085	LOC127276085
127276086	LOC127276086
127276087	LOC127276087
127276088	LOC127276088
127276089	LOC127276089
127276090	LOC127276090
127276091	LOC127276091
127276092	LOC127276092
127276093	LOC127276093
127276094	LOC127276094
127276095	LOC127276095
127276096	LOC127276096
127276097	LOC127276097
127276098	LOC127276098
127276099	LOC127276099
127276100	LOC127276100
127276101	LOC127276101
127276102	LOC127276102
127276103	LOC127276103
127276104	LOC127276104
127276105	LOC127276105
127276106	LOC127276106
127276107	LOC127276107
127276108	LOC127276108
127276109	LOC127276109
127276110	LOC127276110
127276111	LOC127276111
127276112	LOC127276112
127276113	LOC127276113
127276114	LOC127276114
127276115	LOC127276115
127276116	LOC127276116
127276117	LOC127276117
127276118	LOC127276118
127276119	LOC127276119
127276120	LOC127276120
127276121	LOC127276121
127276122	LOC127276122
127276123	LOC127276123
127276124	LOC127276124
127276125	LOC127276125
127276126	LOC127276126
127276127	LOC127276127
127276128	LOC127276128
127276129	LOC127276129
127276130	LOC127276130
127276131	LOC127276131
127276132	LOC127276132
127276133	LOC127276133
127276134	LOC127276134
127276135	LOC127276135
127276136	LOC127276136
127276137	LOC127276137
127276138	LOC127276138
127276139	LOC127276139
127276140	LOC127276140
127276141	LOC127276141
127276142	LOC127276142
127276143	LOC127276143
127276144	LOC127276144
127276145	LOC127276145
127276146	LOC127276146
127276147	LOC127276147
127276148	LOC127276148
127276149	LOC127276149
127276150	LOC127276150
127276151	LOC127276151
127276152	LOC127276152
127276153	LOC127276153
127276154	LOC127276154
127276155	LOC127276155
127276156	LOC127276156
127276157	LOC127276157
127276158	LOC127276158
127276159	LOC127276159
127276160	LOC127276160
127276161	LOC127276161
127276162	LOC127276162
127276163	LOC127276163
127276164	LOC127276164
127276165	LOC127276165
127276166	LOC127276166
127276167	LOC127276167
127276168	LOC127276168
127276169	LOC127276169
127276170	LOC127276170
127276171	LOC127276171
127276172	LOC127276172
127276173	LOC127276173
127276174	LOC127276174
127276175	LOC127276175
127276176	LOC127276176
127276177	LOC127276177
127276178	LOC127276178
127276179	LOC127276179
127276180	LOC127276180
127276181	LOC127276181
127276182	LOC127276182
127276183	LOC127276183
127276184	LOC127276184
127276185	LOC127276185
127276186	LOC127276186
127276187	LOC127276187
127276188	LOC127276188
127276189	LOC127276189
127276190	LOC127276190
127276191	LOC127276191
127276192	LOC127276192
127276193	LOC127276193
127276194	LOC127276194
127276195	LOC127276195
127276196	LOC127276196
127276197	LOC127276197
127276198	LOC127276198
127276199	LOC127276199
127276200	LOC127276200
127276201	LOC127276201
127276202	LOC127276202
127276203	LOC127276203
127276204	LOC127276204
127276205	LOC127276205
127276206	LOC127276206
127276207	LOC127276207
127276208	LOC127276208
127276209	LOC127276209
127276210	LOC127276210
127276211	LOC127276211
127276212	LOC127276212
127276213	LOC127276213
127276214	LOC127276214
127276215	LOC127276215
127276216	LOC127276216
127276217	LOC127276217
127276218	LOC127276218
127276219	LOC127276219
127276220	LOC127276220
127276221	LOC127276221
127276222	LOC127276222
127276223	LOC127276223
127276224	LOC127276224
127276225	LOC127276225
127276226	LOC127276226
127276227	LOC127276227
127276228	LOC127276228
127276229	LOC127276229
127276230	LOC127276230
127276231	LOC127276231
127276232	LOC127276232
127276233	LOC127276233
127276234	LOC127276234
127276235	LOC127276235
127276237	LOC127276237
127276238	LOC127276238
127276239	LOC127276239
127276240	LOC127276240
127276241	LOC127276241
127276242	LOC127276242
127276243	LOC127276243
127276244	LOC127276244
127276245	LOC127276245
127276246	LOC127276246
127276247	LOC127276247
127276248	LOC127276248
127276249	LOC127276249
127276250	LOC127276250
127276251	LOC127276251
127276252	LOC127276252
127276253	LOC127276253
127276254	LOC127276254
127276255	LOC127276255
127276256	LOC127276256
127276257	LOC127276257
127276258	LOC127276258
127276259	LOC127276259
127276260	LOC127276260
127276261	LOC127276261
127276262	LOC127276262
127276263	LOC127276263
127276264	LOC127276264
127276265	LOC127276265
127276266	LOC127276266
127276267	LOC127276267
127276268	LOC127276268
127276269	LOC127276269
127276270	LOC127276270
127276271	LOC127276271
127276272	LOC127276272
127276273	LOC127276273
127276274	LOC127276274
127276275	LOC127276275
127276276	LOC127276276
127276277	LOC127276277
127276278	LOC127276278
127276279	LOC127276279
127276280	LOC127276280
127276281	LOC127276281
127276282	LOC127276282
127276283	LOC127276283
127276284	LOC127276284
127276285	LOC127276285
127276286	LOC127276286
127276287	LOC127276287
127276288	LOC127276288
127276289	LOC127276289
127276290	LOC127276290
127276291	LOC127276291
127276292	LOC127276292
127276293	LOC127276293
127276294	LOC127276294
127276295	LOC127276295
127276296	LOC127276296
127276297	LOC127276297
127276298	LOC127276298
127276299	LOC127276299
127276300	LOC127276300
127276301	LOC127276301
127276302	LOC127276302
127276303	LOC127276303
127276304	LOC127276304
127276305	LOC127276305
127276306	LOC127276306
127276307	LOC127276307
127276308	LOC127276308
127276309	LOC127276309
127276310	LOC127276310
127276311	LOC127276311
127276312	LOC127276312
127276313	LOC127276313
127276314	LOC127276314
127276315	LOC127276315
127276316	LOC127276316
127276317	LOC127276317
127276318	LOC127276318
127276319	LOC127276319
127276320	LOC127276320
127276321	LOC127276321
127276322	LOC127276322
127276323	LOC127276323
127276324	LOC127276324
127276325	LOC127276325
127276326	LOC127276326
127276327	LOC127276327
127276328	LOC127276328
127276329	LOC127276329
127276330	LOC127276330
127276331	LOC127276331
127276332	LOC127276332
127276333	LOC127276333
127276334	LOC127276334
127276335	LOC127276335
127276336	LOC127276336
127276337	LOC127276337
127276338	LOC127276338
127276339	LOC127276339
127276340	LOC127276340
127276341	LOC127276341
127276342	LOC127276342
127276343	LOC127276343
127276344	LOC127276344
127276345	LOC127276345
127276346	LOC127276346
127276347	LOC127276347
127276348	LOC127276348
127276349	LOC127276349
127276350	LOC127276350
127276351	LOC127276351
127276352	LOC127276352
127276353	LOC127276353
127276354	LOC127276354
127276355	LOC127276355
127276356	LOC127276356
127276357	LOC127276357
127276358	LOC127276358
127276359	LOC127276359
127276360	LOC127276360
127276361	LOC127276361
127276362	LOC127276362
127276363	LOC127276363
127276364	LOC127276364
127276365	LOC127276365
127276366	LOC127276366
127276367	LOC127276367
127276368	LOC127276368
127276369	LOC127276369
127276370	LOC127276370
127276371	LOC127276371
127276372	LOC127276372
127276373	LOC127276373
127276374	LOC127276374
127276375	LOC127276375
127276376	LOC127276376
127276377	LOC127276377
127276378	LOC127276378
127276379	LOC127276379
127276380	LOC127276380
127276381	LOC127276381
127276382	LOC127276382
127276383	LOC127276383
127276384	LOC127276384
127276385	LOC127276385
127276386	LOC127276386
127276387	LOC127276387
127276388	LOC127276388
127276389	LOC127276389
127276390	LOC127276390
127276391	LOC127276391
127276392	LOC127276392
127276393	LOC127276393
127276394	LOC127276394
127276395	LOC127276395
127276396	LOC127276396
127276397	LOC127276397
127276398	LOC127276398
127276399	LOC127276399
127276400	LOC127276400
127276401	LOC127276401
127276402	LOC127276402
127276403	LOC127276403
127276404	LOC127276404
127276405	LOC127276405
127276406	LOC127276406
127276407	LOC127276407
127276408	LOC127276408
127276409	LOC127276409
127276410	LOC127276410
127276411	LOC127276411
127276412	LOC127276412
127276413	LOC127276413
127276414	LOC127276414
127276415	LOC127276415
127276416	LOC127276416
127276417	LOC127276417
127276418	LOC127276418
127276419	LOC127276419
127276420	LOC127276420
127276421	LOC127276421
127276422	LOC127276422
127276423	LOC127276423
127276424	LOC127276424
127276425	LOC127276425
127276426	LOC127276426
127276427	LOC127276427
127276428	LOC127276428
127276429	LOC127276429
127276430	LOC127276430
127276431	LOC127276431
127276432	LOC127276432
127276433	LOC127276433
127276434	LOC127276434
127276435	LOC127276435
127276436	LOC127276436
127276437	LOC127276437
127276438	LOC127276438
127276439	LOC127276439
127276440	LOC127276440
127276441	LOC127276441
127276442	LOC127276442
127276443	LOC127276443
127276444	LOC127276444
127276445	LOC127276445
127276446	LOC127276446
127276447	LOC127276447
127276448	LOC127276448
127276449	LOC127276449
127276450	LOC127276450
127276451	LOC127276451
127276452	LOC127276452
127276453	LOC127276453
127276454	LOC127276454
127276455	LOC127276455
127276456	LOC127276456
127276457	LOC127276457
127276458	LOC127276458
127276459	LOC127276459
127276460	LOC127276460
127276461	LOC127276461
127276462	LOC127276462
127276463	LOC127276463
127276464	LOC127276464
127276465	LOC127276465
127276466	LOC127276466
127276467	LOC127276467
127276468	LOC127276468
127276469	LOC127276469
127276470	LOC127276470
127276471	LOC127276471
127276472	LOC127276472
127276473	LOC127276473
127276474	LOC127276474
127276475	LOC127276475
127276476	LOC127276476
127276477	LOC127276477
127276478	LOC127276478
127276479	LOC127276479
127276480	LOC127276480
127276481	LOC127276481
127276482	LOC127276482
127276483	LOC127276483
127276484	LOC127276484
127276485	LOC127276485
127276486	LOC127276486
127276487	LOC127276487
127276488	LOC127276488
127276489	LOC127276489
127276490	LOC127276490
127276491	LOC127276491
127276492	LOC127276492
127276493	LOC127276493
127276494	LOC127276494
127276495	LOC127276495
127276496	LOC127276496
127276497	LOC127276497
127276498	LOC127276498
127276499	LOC127276499
127276500	LOC127276500
127276501	LOC127276501
127276502	LOC127276502
127276503	LOC127276503
127276504	LOC127276504
127276505	LOC127276505
127276506	LOC127276506
127276507	LOC127276507
127276508	LOC127276508
127276509	LOC127276509
127276510	LOC127276510
127276511	LOC127276511
127276512	LOC127276512
127276513	LOC127276513
127276514	LOC127276514
127276515	LOC127276515
127276516	LOC127276516
127276517	LOC127276517
127276518	LOC127276518
127276519	LOC127276519
127276520	LOC127276520
127276521	LOC127276521
127276522	LOC127276522
127276523	LOC127276523
127276524	LOC127276524
127276525	LOC127276525
127276526	LOC127276526
127276527	LOC127276527
127276528	LOC127276528
127276529	LOC127276529
127276530	LOC127276530
127276531	LOC127276531
127276532	LOC127276532
127276533	LOC127276533
127276534	LOC127276534
127276535	LOC127276535
127276536	LOC127276536
127276537	LOC127276537
127276538	LOC127276538
127276539	LOC127276539
127276540	LOC127276540
127276541	LOC127276541
127276542	LOC127276542
127276543	LOC127276543
127276544	LOC127276544
127276545	LOC127276545
127276546	LOC127276546
127276547	LOC127276547
127276548	LOC127276548
127276549	LOC127276549
127276550	LOC127276550
127276551	LOC127276551
127276552	LOC127276552
127276553	LOC127276553
127276554	LOC127276554
127276555	LOC127276555
127276556	LOC127276556
127276557	LOC127276557
127276558	LOC127276558
127276559	LOC127276559
127276560	LOC127276560
127276561	LOC127276561
127276562	LOC127276562
127276563	LOC127276563
127276564	LOC127276564
127276565	LOC127276565
127349443	LOC127349443
127379681	BNIP3P47
127379682	YWHAQP10
127379683	RBISP5
127379684	RBISP3
127379685	RBISP4
127379686	RBISP6
127379687	FCRL4P1
127379688	ANKRD18FP
127379689	DNAJB1P2
127379690	DBTP1
127379691	RFKP3
127379692	METTL5P4
127379693	RPL21P137
127379694	POLE4P1
127379695	CENPPP1
127379696	BLVRBP1
127379697	RPS27P30
127379698	GCSHP6
127379699	WDR53P1
127379700	LCORLP1
127379701	VPS51P1
127379702	VPS51P2
127379703	VPS51P3
127379704	VPS51P5
127379705	VPS51P9
127379706	VPS51P10
127379707	VPS51P12
127379708	VPS51P14
127379709	VPS51P15
127379710	VPS51P17
127379711	VPS51P19
127379712	HYDINP1
127379713	ARHGEF28P1
127379714	ZFAND2AP1
127379715	LINC03057
127379716	VAMP1-AS1
127379717	LINC03059
127379718	CDC42EP3-AS1
127379720	MTARC2P1
127379721	BNIP3P43
127379722	SIGLEC10-AS2
127379723	PFDN1P1
127379724	IFT122P1
127379725	BNIP3P45
127379726	YTHDF3P1
127379727	VPS51P6
127379728	CD24P5
127379729	KLHL25P1
127379730	RPL7AP83
127379731	VPS51P7
127379732	VPS51P18
127379733	ZFAND2AP2
127379734	BNIP3P46
127379735	IFT122P2
127379736	RPL13AP27
127379737	NPEPPSP2
127379738	CD200R1P1
127379739	PPDPFP1
127379740	SMIM11P2
127379741	SPMIP3P1
127379742	AK3P7
127379743	MTCO3P47
127379744	VPS51P4
127379745	VPS51P11
127379746	VPS51P13
127379747	VPS51P16
127379748	TPTE2P7
127379749	NECTIN2P1
127379750	PSG11-AS1
127379751	SLC46A2-AS1
127379752	LINC03061
127379753	TXNDC11-AS1
127379754	CSTBP1
127379755	BNIP3P44
127379756	PPDPFP2
127379757	CCDC137P2
127379758	LINC03058
127379759	LOC127379759
127379760	LOC127379760
127379761	LOC127379761
127379762	LOC127379762
127379763	LOC127379763
127379764	LOC127379764
127379765	LOC127379765
127379766	LOC127379766
127379767	LOC127379767
127379768	LOC127379768
127379769	LOC127379769
127379770	LOC127379770
127379771	LOC127379771
127379772	LOC127379772
127379773	LOC127379773
127379774	LOC127379774
127379775	LOC127379775
127396486	LOC127396486
127396487	LOC127396487
127396488	LOC127396488
127396489	LOC127396489
127396490	LOC127396490
127396491	LOC127396491
127396492	LOC127396492
127396493	LOC127396493
127396494	LOC127396494
127396495	LOC127396495
127396496	LOC127396496
127396497	LOC127396497
127396498	LOC127396498
127396499	LOC127396499
127396500	LOC127396500
127396501	LOC127396501
127396502	LOC127396502
127396503	LOC127396503
127396504	LOC127396504
127396505	LOC127396505
127396506	LOC127396506
127396507	LOC127396507
127396508	LOC127396508
127396509	LOC127396509
127396510	LOC127396510
127396511	LOC127396511
127396512	LOC127396512
127396513	LOC127396513
127396514	LOC127396514
127396515	LOC127396515
127396516	LOC127396516
127396517	LOC127396517
127396518	LOC127396518
127396519	LOC127396519
127396520	LOC127396520
127396521	LOC127396521
127396522	LOC127396522
127396523	LOC127396523
127396524	LOC127396524
127396525	LOC127396525
127396526	LOC127396526
127396527	LOC127396527
127396528	LOC127396528
127396529	LOC127396529
127396530	LOC127396530
127396531	LOC127396531
127396532	LOC127396532
127396533	LOC127396533
127396534	LOC127396534
127396535	LOC127396535
127396536	LOC127396536
127396537	LOC127396537
127396538	LOC127396538
127396539	LOC127396539
127396540	LOC127396540
127396541	LOC127396541
127396542	LOC127396542
127396543	LOC127396543
127396544	LOC127396544
127396545	LOC127396545
127396546	LOC127396546
127396547	LOC127396547
127396548	LOC127396548
127396549	LOC127396549
127396550	LOC127396550
127396551	LOC127396551
127396552	LOC127396552
127396553	LOC127396553
127396554	LOC127396554
127396555	LOC127396555
127396556	LOC127396556
127396557	LOC127396557
127396558	LOC127396558
127396559	LOC127396559
127396560	LOC127396560
127396561	LOC127396561
127396562	LOC127396562
127396563	LOC127396563
127396564	LOC127396564
127396565	LOC127396565
127396566	LOC127396566
127396567	LOC127396567
127396568	LOC127396568
127396569	LOC127396569
127396570	LOC127396570
127396571	LOC127396571
127396572	LOC127396572
127396573	LOC127396573
127396574	LOC127396574
127396575	LOC127396575
127396576	LOC127396576
127396577	LOC127396577
127396578	LOC127396578
127396579	LOC127396579
127396580	LOC127396580
127396581	LOC127396581
127396582	LOC127396582
127396583	LOC127396583
127396584	LOC127396584
127396585	LOC127396585
127396586	LOC127396586
127396587	LOC127396587
127396588	LOC127396588
127396589	LOC127396589
127396590	LOC127396590
127396591	LOC127396591
127396592	LOC127396592
127396593	LOC127396593
127396594	LOC127396594
127396595	LOC127396595
127396596	LOC127396596
127396597	LOC127396597
127396598	LOC127396598
127396599	LOC127396599
127396600	LOC127396600
127396601	LOC127396601
127396602	LOC127396602
127396603	LOC127396603
127396604	LOC127396604
127396605	LOC127396605
127396606	LOC127396606
127396607	LOC127396607
127396608	LOC127396608
127396609	LOC127396609
127396610	LOC127396610
127396611	LOC127396611
127396612	LOC127396612
127396613	LOC127396613
127396614	LOC127396614
127396615	LOC127396615
127396616	LOC127396616
127396617	LOC127396617
127396618	LOC127396618
127396619	LOC127396619
127396620	LOC127396620
127396621	LOC127396621
127396622	LOC127396622
127396623	LOC127396623
127396624	LOC127396624
127396625	LOC127396625
127396626	LOC127396626
127396627	LOC127396627
127396628	LOC127396628
127396629	LOC127396629
127396630	LOC127396630
127396631	LOC127396631
127396632	LOC127396632
127396633	LOC127396633
127396634	LOC127396634
127396635	LOC127396635
127396636	LOC127396636
127396637	LOC127396637
127396639	LOC127396639
127396640	LOC127396640
127396641	LOC127396641
127396642	LOC127396642
127396643	LOC127396643
127396644	LOC127396644
127396645	LOC127396645
127396646	LOC127396646
127396647	LOC127396647
127396648	LOC127396648
127396649	LOC127396649
127396650	LOC127396650
127396651	LOC127396651
127396652	LOC127396652
127396653	LOC127396653
127396654	LOC127396654
127396655	LOC127396655
127396656	LOC127396656
127396657	LOC127396657
127396658	LOC127396658
127396659	LOC127396659
127396660	LOC127396660
127396661	LOC127396661
127396662	LOC127396662
127396663	LOC127396663
127396664	LOC127396664
127396665	LOC127396665
127396666	LOC127396666
127396667	LOC127396667
127396668	LOC127396668
127396669	LOC127396669
127396670	LOC127396670
127396671	LOC127396671
127396672	LOC127396672
127396673	LOC127396673
127396674	LOC127396674
127396675	LOC127396675
127396676	LOC127396676
127396677	LOC127396677
127396678	LOC127396678
127396679	LOC127396679
127396680	LOC127396680
127396681	LOC127396681
127396682	LOC127396682
127396683	LOC127396683
127396684	LOC127396684
127396685	LOC127396685
127396686	LOC127396686
127396687	LOC127396687
127396688	LOC127396688
127396689	LOC127396689
127396690	LOC127396690
127396691	LOC127396691
127396692	LOC127396692
127396693	LOC127396693
127396694	LOC127396694
127396695	LOC127396695
127396696	LOC127396696
127396697	LOC127396697
127396698	LOC127396698
127396699	LOC127396699
127396700	LOC127396700
127396701	LOC127396701
127396702	LOC127396702
127396703	LOC127396703
127396704	LOC127396704
127396705	LOC127396705
127396706	LOC127396706
127396707	LOC127396707
127396708	LOC127396708
127396709	LOC127396709
127396710	LOC127396710
127396711	LOC127396711
127396712	LOC127396712
127396713	LOC127396713
127396714	LOC127396714
127396715	LOC127396715
127396716	LOC127396716
127396717	LOC127396717
127396718	LOC127396718
127396719	LOC127396719
127396720	LOC127396720
127396721	LOC127396721
127396722	LOC127396722
127396723	LOC127396723
127396724	LOC127396724
127396725	LOC127396725
127396726	LOC127396726
127396727	LOC127396727
127396728	LOC127396728
127396729	LOC127396729
127396730	LOC127396730
127396731	LOC127396731
127396732	LOC127396732
127396733	LOC127396733
127396734	LOC127396734
127396735	LOC127396735
127396736	LOC127396736
127396737	LOC127396737
127396738	LOC127396738
127396739	LOC127396739
127396740	LOC127396740
127396741	LOC127396741
127396742	LOC127396742
127396743	LOC127396743
127396744	LOC127396744
127396745	LOC127396745
127396746	LOC127396746
127396747	LOC127396747
127396748	LOC127396748
127396749	LOC127396749
127396750	LOC127396750
127396751	LOC127396751
127396752	LOC127396752
127396753	LOC127396753
127396754	LOC127396754
127396755	LOC127396755
127396756	LOC127396756
127396757	LOC127396757
127396758	LOC127396758
127396759	LOC127396759
127396760	LOC127396760
127396761	LOC127396761
127396762	LOC127396762
127396763	LOC127396763
127396764	LOC127396764
127396765	LOC127396765
127396766	LOC127396766
127396767	LOC127396767
127396768	LOC127396768
127396769	LOC127396769
127396770	LOC127396770
127396771	LOC127396771
127396772	LOC127396772
127396773	LOC127396773
127396774	LOC127396774
127396775	LOC127396775
127396776	LOC127396776
127396777	LOC127396777
127396778	LOC127396778
127396779	LOC127396779
127396780	LOC127396780
127396781	LOC127396781
127396782	LOC127396782
127396783	LOC127396783
127396784	LOC127396784
127396785	LOC127396785
127396786	LOC127396786
127396787	LOC127396787
127396788	LOC127396788
127396789	LOC127396789
127396790	LOC127396790
127396791	LOC127396791
127396792	LOC127396792
127396793	LOC127396793
127396794	LOC127396794
127396795	LOC127396795
127396796	LOC127396796
127396797	LOC127396797
127396798	LOC127396798
127396799	LOC127396799
127396800	LOC127396800
127396801	LOC127396801
127396802	LOC127396802
127396803	LOC127396803
127396804	LOC127396804
127396805	LOC127396805
127396806	LOC127396806
127396807	LOC127396807
127396808	LOC127396808
127396809	LOC127396809
127396810	LOC127396810
127396811	LOC127396811
127396812	LOC127396812
127396813	LOC127396813
127396814	LOC127396814
127396815	LOC127396815
127396816	LOC127396816
127396817	LOC127396817
127396818	LOC127396818
127396819	LOC127396819
127396820	LOC127396820
127396821	LOC127396821
127396822	LOC127396822
127396823	LOC127396823
127396824	LOC127396824
127396825	LOC127396825
127396826	LOC127396826
127396827	LOC127396827
127396828	LOC127396828
127396829	LOC127396829
127396830	LOC127396830
127396831	LOC127396831
127396832	LOC127396832
127396833	LOC127396833
127396834	LOC127396834
127396835	LOC127396835
127396836	LOC127396836
127396837	LOC127396837
127396838	LOC127396838
127396839	LOC127396839
127396840	LOC127396840
127396841	LOC127396841
127396842	LOC127396842
127396843	LOC127396843
127396844	LOC127396844
127396845	LOC127396845
127396846	LOC127396846
127396847	LOC127396847
127396848	LOC127396848
127396849	LOC127396849
127396850	LOC127396850
127396851	LOC127396851
127396852	LOC127396852
127396853	LOC127396853
127396854	LOC127396854
127396855	LOC127396855
127396856	LOC127396856
127396857	LOC127396857
127396858	LOC127396858
127396859	LOC127396859
127396860	LOC127396860
127396861	LOC127396861
127396862	LOC127396862
127396863	LOC127396863
127396864	LOC127396864
127396865	LOC127396865
127396866	LOC127396866
127396867	LOC127396867
127396868	LOC127396868
127396869	LOC127396869
127396870	LOC127396870
127396871	LOC127396871
127396872	LOC127396872
127396873	LOC127396873
127396874	LOC127396874
127396875	LOC127396875
127396876	LOC127396876
127396877	LOC127396877
127396878	LOC127396878
127396879	LOC127396879
127396880	LOC127396880
127396881	LOC127396881
127396882	LOC127396882
127396883	LOC127396883
127396884	LOC127396884
127396885	LOC127396885
127396886	LOC127396886
127396887	LOC127396887
127396888	LOC127396888
127396889	LOC127396889
127396890	LOC127396890
127396891	LOC127396891
127396892	LOC127396892
127396893	LOC127396893
127396894	LOC127396894
127396895	LOC127396895
127396896	LOC127396896
127396897	LOC127396897
127396898	LOC127396898
127396899	LOC127396899
127396900	LOC127396900
127396901	LOC127396901
127396902	LOC127396902
127396903	LOC127396903
127396904	LOC127396904
127396905	LOC127396905
127396906	LOC127396906
127396907	LOC127396907
127396908	LOC127396908
127396909	LOC127396909
127396910	LOC127396910
127396911	LOC127396911
127396912	LOC127396912
127396913	LOC127396913
127396914	LOC127396914
127396915	LOC127396915
127396916	LOC127396916
127396917	LOC127396917
127396918	LOC127396918
127396919	LOC127396919
127396920	LOC127396920
127396921	LOC127396921
127396922	LOC127396922
127396923	LOC127396923
127396924	LOC127396924
127396925	LOC127396925
127396926	LOC127396926
127396927	LOC127396927
127396928	LOC127396928
127396929	LOC127396929
127396930	LOC127396930
127396931	LOC127396931
127396932	LOC127396932
127396933	LOC127396933
127396934	LOC127396934
127396935	LOC127396935
127396936	LOC127396936
127396937	LOC127396937
127396938	LOC127396938
127396939	LOC127396939
127396940	LOC127396940
127396941	LOC127396941
127396942	LOC127396942
127396943	LOC127396943
127396944	LOC127396944
127396945	LOC127396945
127396946	LOC127396946
127396947	LOC127396947
127396948	LOC127396948
127396949	LOC127396949
127396950	LOC127396950
127396951	LOC127396951
127396952	LOC127396952
127396953	LOC127396953
127396954	LOC127396954
127396955	LOC127396955
127396956	LOC127396956
127396957	LOC127396957
127396958	LOC127396958
127396959	LOC127396959
127396960	LOC127396960
127396961	LOC127396961
127396962	LOC127396962
127396963	LOC127396963
127396964	LOC127396964
127396965	LOC127396965
127396966	LOC127396966
127396967	LOC127396967
127396968	LOC127396968
127396969	LOC127396969
127396970	LOC127396970
127396971	LOC127396971
127396972	LOC127396972
127396973	LOC127396973
127396974	LOC127396974
127396975	LOC127396975
127396976	LOC127396976
127396977	LOC127396977
127396978	LOC127396978
127396979	LOC127396979
127396980	LOC127396980
127396981	LOC127396981
127396982	LOC127396982
127396983	LOC127396983
127396984	LOC127396984
127396985	LOC127396985
127396986	LOC127396986
127396987	LOC127396987
127396988	LOC127396988
127396989	LOC127396989
127396990	LOC127396990
127396991	LOC127396991
127396992	LOC127396992
127396993	LOC127396993
127396994	LOC127396994
127396995	LOC127396995
127396996	LOC127396996
127396997	LOC127396997
127396998	LOC127396998
127396999	LOC127396999
127397000	LOC127397000
127397001	LOC127397001
127397002	LOC127397002
127397003	LOC127397003
127397004	LOC127397004
127397005	LOC127397005
127397006	LOC127397006
127397007	LOC127397007
127397008	LOC127397008
127397009	LOC127397009
127397010	LOC127397010
127397011	LOC127397011
127397012	LOC127397012
127397013	LOC127397013
127397014	LOC127397014
127397015	LOC127397015
127397016	LOC127397016
127397017	LOC127397017
127397018	LOC127397018
127397019	LOC127397019
127397020	LOC127397020
127397021	LOC127397021
127397022	LOC127397022
127397023	LOC127397023
127397024	LOC127397024
127397025	LOC127397025
127397026	LOC127397026
127397027	LOC127397027
127397028	LOC127397028
127397029	LOC127397029
127397030	LOC127397030
127397031	LOC127397031
127397032	LOC127397032
127397033	LOC127397033
127397034	LOC127397034
127397035	LOC127397035
